Well,x,y,MD,Z,PTI_TVT,DeltaCase,DeltaPressure
121,-6472.810000000056,6309.360000000335,3565.03,-2482.37,12.0,L16minusL6,-364.96000000000004
121,-6472.810000000056,6309.360000000335,3565.03,-2482.37,12.0,L14minusL12,-95.78999999999996
121,-6472.810000000056,6309.360000000335,3565.03,-2482.37,12.0,L16minusL12,-144.80999999999995
121,-6472.810000000056,6309.360000000335,3565.03,-2482.37,12.0,L16minusL14,-49.01999999999998
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,S02minusS92,-1291.04
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,S12minusS92,-1817.9100000000003
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,S12minusS02,-526.8700000000003
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L6minusL1,-165.57000000000016
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L12minusL1,-114.40999999999985
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L14minusL1,-210.92000000000007
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L16minusL1,-268.32000000000016
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L18minusL1,-322.1500000000001
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L14minusL6,-45.34999999999991
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L16minusL6,-102.75
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L18minusL6,-156.57999999999993
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L14minusL12,-96.51000000000022
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L16minusL12,-153.9100000000003
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L18minusL12,-207.74000000000024
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L16minusL14,-57.40000000000009
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L18minusL14,-111.23000000000002
122,-4679.060000000056,5615.230000000447,3065.4,-2424.07,7.0,L18minusL16,-53.82999999999993
123,-3923.3400000000256,7761.129999999888,2675.14,-2413.46,33.0,S02minusS92,-1164.7999999999997
123,-3923.3400000000256,7761.129999999888,2675.14,-2413.46,33.0,L6minusL1,-69.0
124,-4853.699999999953,7253.360000000335,2495.52,-2411.41,50.34,S02minusS92,-1786.6099999999997
124,-4853.699999999953,7253.360000000335,2495.52,-2411.41,50.34,S12minusS92,-1621.5199999999995
124,-4853.699999999953,7253.360000000335,2495.52,-2411.41,50.34,L6minusL1,-123.5300000000002
124,-4853.699999999953,7253.360000000335,2495.52,-2411.41,50.34,L14minusL12,-417.67999999999984
124,-4853.699999999953,7253.360000000335,2495.52,-2411.41,50.34,L16minusL12,-519.6999999999998
124,-4853.699999999953,7253.360000000335,2495.52,-2411.41,50.34,L18minusL12,-503.6100000000001
124,-4853.699999999953,7253.360000000335,2495.52,-2411.41,50.34,L16minusL14,-102.01999999999998
124,-4853.699999999953,7253.360000000335,2495.52,-2411.41,50.34,L18minusL14,-85.93000000000029
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,S02minusS92,-758.2200000000003
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,S12minusS92,-898.4400000000005
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,S12minusS02,-140.22000000000025
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,L6minusL1,-64.48999999999978
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,L14minusL1,-56.57999999999993
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,L16minusL1,-145.38999999999987
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,L18minusL1,-251.98000000000002
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,L16minusL6,-80.90000000000009
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,L18minusL6,-187.49000000000024
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,L14minusL12,-428.96000000000004
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,L16minusL12,-517.77
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,L18minusL12,-624.3600000000001
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,L16minusL14,-88.80999999999995
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,L18minusL14,-195.4000000000001
125,-5810.550000000047,5515.299999999814,3405.09,-2459.36,28.0,L18minusL16,-106.59000000000015
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,S02minusS92,-1361.4700000000003
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,S12minusS92,-2082.3900000000003
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,S12minusS02,-720.9200000000001
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,L6minusL1,-448.28999999999996
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,L12minusL1,-382.6100000000001
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,L14minusL1,-267.19000000000005
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,L16minusL1,-302.5899999999997
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,L18minusL1,-675.6399999999999
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,L18minusL6,-227.3499999999999
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,L18minusL12,-293.02999999999975
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,L16minusL14,-35.399999999999636
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,L18minusL14,-408.4499999999998
126,-5318.459999999963,7515.129999999888,2698.0,-2439.21,34.15,L18minusL16,-373.0500000000002
127,-3932.3800000000047,8299.040000000037,3963.0,-2425.28,10.0,S02minusS92,-855.0500000000002
127,-3932.3800000000047,8299.040000000037,3963.0,-2425.28,10.0,L6minusL1,-109.75999999999976
128,-4618.510000000009,7419.410000000149,2832.85,-2418.28,46.47,S02minusS92,-1275.94
128,-4618.510000000009,7419.410000000149,2832.85,-2418.28,46.47,L6minusL1,-78.80000000000018
128,-4618.510000000009,7419.410000000149,2832.85,-2418.28,46.47,L16minusL14,-637.3999999999996
128,-4618.510000000009,7419.410000000149,2832.85,-2418.28,46.47,L18minusL14,-0.6999999999998181
129,-6071.359999999986,5818.6699999999255,3564.01,-2458.41,45.23,S02minusS92,-879.9699999999998
129,-6071.359999999986,5818.6699999999255,3564.01,-2458.41,45.23,S12minusS92,-679.5900000000001
129,-6071.359999999986,5818.6699999999255,3564.01,-2458.41,45.23,L6minusL1,-190.45999999999958
129,-6071.359999999986,5818.6699999999255,3564.01,-2458.41,45.23,L16minusL14,-73.03999999999996
129,-6071.359999999986,5818.6699999999255,3564.01,-2458.41,45.23,L18minusL14,-81.11000000000013
129,-6071.359999999986,5818.6699999999255,3564.01,-2458.41,45.23,L18minusL16,-8.070000000000164
130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,S02minusS92,-1909.62
130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,S12minusS92,-1739.1799999999998
130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L6minusL1,-127.52999999999975
130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L18minusL1,-285.52
130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L18minusL6,-157.99000000000024
130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L14minusL12,-1255.3200000000002
130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L16minusL12,-1130.4700000000003
130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L18minusL12,-1614.8400000000001
130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L18minusL14,-359.52
130,-5662.930000000051,6063.769999999553,3108.86,-2438.77,36.2,L18minusL16,-484.3699999999999
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,S02minusS92,-825.2700000000004
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,S12minusS92,-2053.86
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,S12minusS02,-1228.5899999999997
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L6minusL1,-362.3699999999999
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L12minusL1,-886.9899999999998
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L14minusL1,-1136.8899999999999
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L16minusL1,-1163.13
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L18minusL1,-1249.08
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L12minusL6,-524.6199999999999
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L14minusL6,-774.52
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L16minusL6,-800.7600000000002
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L18minusL6,-886.71
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L14minusL12,-249.9000000000001
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L16minusL12,-276.1400000000003
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L18minusL12,-362.09000000000015
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L16minusL14,-26.240000000000236
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L18minusL14,-112.19000000000005
131,-2921.1199999999953,11550.589999999851,3227.38,-2593.17,5.0,L18minusL16,-85.94999999999982
132,-3730.9099999999744,7926.179999999702,2717.84,-2415.68,52.0,S02minusS92,-1033.0499999999997
132,-3730.9099999999744,7926.179999999702,2717.84,-2415.68,52.0,L6minusL1,-22.059999999999945
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,S02minusS92,-668.6000000000004
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,S12minusS92,-771.3200000000006
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,S12minusS02,-102.72000000000025
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,L6minusL1,-52.13999999999942
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,L12minusL1,-109.89999999999964
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,L14minusL1,-86.6299999999992
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,L16minusL1,-46.529999999999745
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,L18minusL1,-482.3199999999997
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,L12minusL6,-57.76000000000022
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,L14minusL6,-34.48999999999978
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,L18minusL6,-430.1800000000003
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,L18minusL12,-372.4200000000001
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,L18minusL14,-395.6900000000005
133,-6047.729999999981,7444.0800000000745,3129.48,-2506.4,38.0,L18minusL16,-435.78999999999996
134,-5481.479999999981,8775.589999999851,3444.84,-2537.99,25.58,S02minusS92,-1031.6599999999999
134,-5481.479999999981,8775.589999999851,3444.84,-2537.99,25.58,S12minusS92,-626.8000000000002
134,-5481.479999999981,8775.589999999851,3444.84,-2537.99,25.58,L18minusL1,-55.69999999999982
134,-5481.479999999981,8775.589999999851,3444.84,-2537.99,25.58,L18minusL6,-202.48999999999978
134,-5481.479999999981,8775.589999999851,3444.84,-2537.99,25.58,L18minusL12,-297.9399999999996
134,-5481.479999999981,8775.589999999851,3444.84,-2537.99,25.58,L18minusL14,-394.6399999999994
134,-5481.479999999981,8775.589999999851,3444.84,-2537.99,25.58,L18minusL16,-397.7600000000002
135,-2279.8800000000047,10224.730000000447,5333.82,-2567.54,1.0,S02minusS92,-3157.1800000000003
135,-2279.8800000000047,10224.730000000447,5333.82,-2567.54,1.0,S12minusS92,-3697.79
135,-2279.8800000000047,10224.730000000447,5333.82,-2567.54,1.0,S12minusS02,-540.6099999999997
135,-2279.8800000000047,10224.730000000447,5333.82,-2567.54,1.0,L6minusL1,-17.519999999999982
135,-2279.8800000000047,10224.730000000447,5333.82,-2567.54,1.0,L18minusL16,-43.61999999999989
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,S02minusS92,-876.4500000000007
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,S12minusS92,-940.5600000000004
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,S12minusS02,-64.10999999999967
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L6minusL1,-19.550000000000182
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L12minusL1,-72.33000000000084
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L14minusL1,-73.46000000000004
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L16minusL1,-96.41000000000076
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L18minusL1,-261.4800000000005
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L12minusL6,-52.780000000000655
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L14minusL6,-53.909999999999854
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L16minusL6,-76.86000000000058
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L18minusL6,-241.9300000000003
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L14minusL12,-1.1299999999991996
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L16minusL12,-24.079999999999927
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L18minusL12,-189.14999999999964
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L16minusL14,-22.950000000000728
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L18minusL14,-188.02000000000044
136,-6024.439999999944,8900.629999999888,3575.95,-2565.99,10.5,L18minusL16,-165.0699999999997
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,S02minusS92,-71.75
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,S12minusS92,-1189.1599999999999
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,S12minusS02,-1117.4099999999999
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L6minusL1,-406.6899999999996
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L12minusL1,-797.79
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L14minusL1,-1044.0
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L16minusL1,-1107.9099999999999
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L18minusL1,-1183.71
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L12minusL6,-391.10000000000036
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L14minusL6,-637.3100000000004
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L16minusL6,-701.2200000000003
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L18minusL6,-777.0200000000004
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L14minusL12,-246.21000000000004
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L16minusL12,-310.1199999999999
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L18minusL12,-385.9200000000001
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L16minusL14,-63.909999999999854
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L18minusL14,-139.71000000000004
137,-1651.2399999999907,11514.71999999974,3368.36,-2623.52,5.0,L18minusL16,-75.80000000000018
138,-4818.949999999953,7565.389999999665,2537.85,-2412.29,32.06,S02minusS92,-991.5
138,-4818.949999999953,7565.389999999665,2537.85,-2412.29,32.06,S12minusS92,-1428.9700000000003
138,-4818.949999999953,7565.389999999665,2537.85,-2412.29,32.06,S12minusS02,-437.47000000000025
138,-4818.949999999953,7565.389999999665,2537.85,-2412.29,32.06,L6minusL1,-364.8900000000003
138,-4818.949999999953,7565.389999999665,2537.85,-2412.29,32.06,L12minusL1,-749.3900000000003
138,-4818.949999999953,7565.389999999665,2537.85,-2412.29,32.06,L14minusL1,-513.3200000000002
138,-4818.949999999953,7565.389999999665,2537.85,-2412.29,32.06,L16minusL1,-477.3100000000004
138,-4818.949999999953,7565.389999999665,2537.85,-2412.29,32.06,L18minusL1,-476.7800000000002
138,-4818.949999999953,7565.389999999665,2537.85,-2412.29,32.06,L12minusL6,-384.5
138,-4818.949999999953,7565.389999999665,2537.85,-2412.29,32.06,L14minusL6,-148.42999999999984
138,-4818.949999999953,7565.389999999665,2537.85,-2412.29,32.06,L16minusL6,-112.42000000000007
138,-4818.949999999953,7565.389999999665,2537.85,-2412.29,32.06,L18minusL6,-111.88999999999987
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,S02minusS92,-1191.6999999999998
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,S12minusS92,-1749.83
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,S12minusS02,-558.1300000000001
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,L6minusL1,-123.11999999999989
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,L14minusL1,-206.59000000000015
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,L16minusL1,-193.75
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,L18minusL1,-781.9000000000001
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,L14minusL6,-83.47000000000025
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,L16minusL6,-70.63000000000011
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,L18minusL6,-658.7800000000002
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,L14minusL12,-278.05999999999995
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,L16minusL12,-265.2199999999998
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,L18minusL12,-853.3699999999999
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,L18minusL14,-575.31
139,-4119.659999999974,6528.929999999702,2875.97,-2413.37,16.0,L18minusL16,-588.1500000000001
140,-2924.1699999999837,9244.299999999814,4113.96,-2505.05,12.0,S02minusS92,-1932.3800000000006
140,-2924.1699999999837,9244.299999999814,4113.96,-2505.05,12.0,S12minusS92,-1258.3000000000002
140,-2924.1699999999837,9244.299999999814,4113.96,-2505.05,12.0,L12minusL6,-368.6100000000006
140,-2924.1699999999837,9244.299999999814,4113.96,-2505.05,12.0,L14minusL6,-168.15999999999985
140,-2924.1699999999837,9244.299999999814,4113.96,-2505.05,12.0,L16minusL6,-223.98000000000047
140,-2924.1699999999837,9244.299999999814,4113.96,-2505.05,12.0,L18minusL6,-319.28000000000065
140,-2924.1699999999837,9244.299999999814,4113.96,-2505.05,12.0,L16minusL14,-55.82000000000062
140,-2924.1699999999837,9244.299999999814,4113.96,-2505.05,12.0,L18minusL14,-151.1200000000008
140,-2924.1699999999837,9244.299999999814,4113.96,-2505.05,12.0,L18minusL16,-95.30000000000018
141,-4275.210000000021,6979.959999999963,2665.32,-2387.76,50.0,S02minusS92,-1153.8799999999997
141,-4275.210000000021,6979.959999999963,2665.32,-2387.76,50.0,S12minusS92,-780.6399999999999
141,-4275.210000000021,6979.959999999963,2665.32,-2387.76,50.0,L6minusL1,-98.40999999999985
141,-4275.210000000021,6979.959999999963,2665.32,-2387.76,50.0,L18minusL14,-18.390000000000327
141,-4275.210000000021,6979.959999999963,2665.32,-2387.76,50.0,L18minusL16,-18.41000000000031
142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,S02minusS92,-1272.3200000000006
142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,S12minusS92,-2225.21
142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,S12minusS02,-952.8899999999994
142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L6minusL1,-459.03999999999996
142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L12minusL1,-822.71
142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L14minusL1,-941.6500000000001
142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L16minusL1,-894.71
142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L18minusL1,-1027.12
142,-4304.869999999995,9375.610000000335,3706.72,-2503.89,13.0,L12minusL6,-363.6700000000001
